distance,cab_type,time_stamp,destination,source,price,surge_multiplier,name,ts_hour
4.4,Uber,2018-11-27 00:15:13.816,Financial District,Fenway,13.5,1.0,WAV,2018-11-27 00:00:00
1.3,Uber,2018-11-27 11:21:21.989,Theatre District,South Station,9.5,1.0,WAV,2018-11-27 11:00:00
4.48,Uber,2018-11-28 21:23:07.998,Fenway,Financial District,22.0,1.0,UberXL,2018-11-28 21:00:00
2.14,Uber,2018-11-28 23:18:38.174,South Station,West End,14.0,1.0,UberXL,2018-11-28 23:00:00
1.51,Uber,2018-12-17 04:00:11.253,North End,Beacon Hill,12.0,1.0,UberX,2018-12-17 04:00:00
1.37,Lyft,2018-12-04 05:47:56.399,Haymarket Square,Beacon Hill,13.5,1.0,Lux,2018-12-04 05:00:00
1.49,Lyft,2018-11-30 12:48:04.879,South Station,Beacon Hill,13.5,1.0,Lux,2018-11-30 12:00:00
2.84,Uber,2018-11-26 04:40:56.894,Fenway,West End,11.0,1.0,UberX,2018-11-26 04:00:00
1.37,Lyft,2018-11-29 11:08:02.592,Beacon Hill,Haymarket Square,13.5,1.0,Lux,2018-11-29 11:00:00
3.31,Lyft,2018-12-13 18:40:05.635,Northeastern University,North Station,7.0,1.0,Shared,2018-12-13 18:00:00
4.74,Lyft,2018-12-17 03:50:07.365,Boston University,Theatre District,9.0,1.0,Shared,2018-12-17 03:00:00
1.58,Lyft,2018-12-02 18:48:03.096,North End,Beacon Hill,16.5,1.25,Lyft XL,2018-12-02 18:00:00
3.08,Lyft,2018-12-01 02:11:11.343,West End,Boston University,16.5,1.0,Lyft XL,2018-12-01 02:00:00
0.46,Lyft,2018-12-04 01:17:57.700,South Station,Financial District,27.5,1.0,Lux Black XL,2018-12-04 01:00:00
1.77,Lyft,2018-12-04 04:43:01.431,Haymarket Square,Theatre District,13.5,1.0,Lyft XL,2018-12-04 04:00:00
2.37,Lyft,2018-11-26 15:56:09.777,Boston University,Beacon Hill,16.5,1.0,Lux,2018-11-26 15:00:00
1.37,Lyft,2018-11-27 17:09:24.453,South Station,Back Bay,13.5,1.0,Lux,2018-11-27 17:00:00
2.29,Uber,2018-12-17 08:25:06.613,North Station,South Station,17.5,1.0,Black,2018-12-17 08:00:00
0.75,Lyft,2018-12-14 02:20:07.710,Haymarket Square,West End,27.5,1.0,Lux Black XL,2018-12-14 02:00:00
1.35,Uber,2018-12-15 11:35:05.060,South Station,Beacon Hill,13.5,1.0,UberXL,2018-12-15 11:00:00
0.92,Uber,2018-12-17 03:05:14.579,North Station,North End,26.5,1.0,Black SUV,2018-12-17 03:00:00
1.72,Lyft,2018-12-14 10:15:07.090,North End,Theatre District,13.5,1.0,Lyft XL,2018-12-14 10:00:00
2.66,Uber,2018-12-04 04:03:02.682,Theatre District,Fenway,19.5,1.0,Black,2018-12-04 04:00:00
1.07,Uber,2018-12-01 00:43:14.716,Financial District,North End,11.5,1.0,UberXL,2018-12-01 00:00:00
1.08,Lyft,2018-12-16 11:55:05.166,North Station,North End,10.5,1.0,Lyft XL,2018-12-16 11:00:00
2.84,Uber,2018-11-27 04:00:22.288,Fenway,West End,31.5,1.0,Black SUV,2018-11-27 04:00:00
2.82,Lyft,2018-12-01 00:53:05.327,West End,Fenway,10.5,1.0,Lyft,2018-12-01 00:00:00
2.94,Uber,2018-12-14 00:25:14.493,Fenway,North Station,9.5,1.0,WAV,2018-12-14 00:00:00
1.57,Uber,2018-12-01 07:48:01.892,North End,Theatre District,9.5,1.0,WAV,2018-12-01 07:00:00
1.51,Lyft,2018-12-16 07:25:05.624,North End,Beacon Hill,27.5,1.0,Lux Black XL,2018-12-16 07:00:00
3.07,Uber,2018-12-03 12:08:04.638,North Station,Fenway,19.5,1.0,UberXL,2018-12-03 12:00:00
2.0,Lyft,2018-12-18 07:10:14.284,Theatre District,Northeastern University,13.5,1.0,Lyft XL,2018-12-18 07:00:00
2.08,Uber,2018-11-26 10:08:10.180,Back Bay,Haymarket Square,17.0,1.0,UberXL,2018-11-26 10:00:00
2.8,Uber,2018-12-18 16:35:08.896,Boston University,West End,10.0,1.0,UberPool,2018-12-18 16:00:00
3.21,Lyft,2018-12-02 22:58:07.327,North Station,Fenway,27.5,1.0,Lux Black,2018-12-02 22:00:00
1.84,Lyft,2018-12-17 08:15:10.149,Beacon Hill,North End,16.5,1.0,Lux,2018-12-17 08:00:00
3.05,Uber,2018-12-02 07:07:56.266,Fenway,North Station,16.0,1.0,UberXL,2018-12-02 07:00:00
1.02,Lyft,2018-12-18 13:35:04.912,Haymarket Square,Financial District,9.0,1.0,Lyft,2018-12-18 13:00:00
2.31,Lyft,2018-11-27 16:06:23.390,Haymarket Square,Back Bay,22.5,1.0,Lux Black,2018-11-27 16:00:00
2.32,Uber,2018-12-02 13:42:56.197,Fenway,Beacon Hill,7.5,1.0,UberPool,2018-12-02 13:00:00
1.51,Lyft,2018-12-16 21:00:09.052,Haymarket Square,Beacon Hill,16.5,1.0,Lux Black,2018-12-16 21:00:00
4.4,Uber,2018-12-16 02:15:06.875,Financial District,Fenway,11.5,1.0,WAV,2018-12-16 02:00:00
3.08,Uber,2018-12-14 02:00:10.730,Northeastern University,West End,35.0,1.0,Black SUV,2018-12-14 02:00:00
3.31,Lyft,2018-11-27 03:00:21.941,North Station,Northeastern University,22.5,1.0,Lux,2018-11-27 03:00:00
0.99,Uber,2018-12-03 17:43:02.730,Financial District,Haymarket Square,7.5,1.0,UberX,2018-12-03 17:00:00
2.28,Lyft,2018-12-13 15:05:08.824,Haymarket Square,Back Bay,7.0,1.0,Shared,2018-12-13 15:00:00
0.63,Lyft,2018-11-28 18:23:07.822,South Station,Theatre District,13.5,1.25,Lux,2018-11-28 18:00:00
1.8,Uber,2018-12-03 06:17:56.251,Northeastern University,Theatre District,28.5,1.0,Black SUV,2018-12-03 06:00:00
0.49,Uber,2018-12-18 11:50:10.176,North Station,Haymarket Square,9.0,1.0,UberXL,2018-12-18 11:00:00
2.67,Uber,2018-11-29 01:26:08.701,Beacon Hill,North End,10.5,1.0,UberX,2018-11-29 01:00:00
2.47,Lyft,2018-12-02 17:27:59.297,Beacon Hill,South Station,32.5,1.0,Lux Black XL,2018-12-02 17:00:00
3.06,Lyft,2018-11-26 14:35:10.196,West End,Boston University,45.5,1.25,Lux Black XL,2018-11-26 14:00:00
0.55,Lyft,2018-12-02 00:33:02.245,North Station,Haymarket Square,22.5,1.25,Lux Black,2018-12-02 00:00:00
3.05,Uber,2018-12-17 08:00:07.010,West End,Boston University,19.5,1.0,UberXL,2018-12-17 08:00:00
2.14,Uber,2018-12-01 15:38:03.371,South Station,West End,16.0,1.0,UberXL,2018-12-01 15:00:00
1.05,Lyft,2018-12-14 10:30:03.949,North End,West End,5.0,1.0,Shared,2018-12-14 10:00:00
0.62,Uber,2018-12-03 17:48:03.924,West End,Haymarket Square,7.5,1.0,WAV,2018-12-03 17:00:00
4.24,Lyft,2018-12-09 23:53:07.793,Fenway,Financial District,38.5,1.0,Lux Black XL,2018-12-09 23:00:00
0.53,Lyft,2018-12-01 07:13:03.342,North Station,Haymarket Square,27.5,1.0,Lux Black XL,2018-12-01 07:00:00
1.09,Lyft,2018-11-28 21:53:43.132,Theatre District,South Station,19.5,1.0,Lux Black,2018-11-28 21:00:00
1.51,Lyft,2018-11-27 05:30:22.068,Back Bay,Boston University,13.5,1.25,Lyft XL,2018-11-27 05:00:00
7.46,Uber,2018-12-02 01:07:56.457,Northeastern University,Financial District,26.5,1.0,UberXL,2018-12-02 01:00:00
0.54,Uber,2018-12-14 21:15:06.070,Financial District,South Station,6.5,1.0,UberPool,2018-12-14 21:00:00
3.0,Lyft,2018-12-03 04:12:56.156,Northeastern University,West End,27.5,1.25,Lux,2018-12-03 04:00:00
3.05,Uber,2018-12-16 00:10:10.612,Fenway,North Station,9.0,1.0,UberPool,2018-12-16 00:00:00
1.34,Lyft,2018-12-03 21:13:01.567,Beacon Hill,Haymarket Square,9.0,1.0,Lyft,2018-12-03 21:00:00
2.72,Uber,2018-11-29 12:48:02.133,West End,Fenway,23.0,1.0,Black,2018-11-29 12:00:00
2.39,Lyft,2018-12-16 09:55:04.565,Fenway,Beacon Hill,22.5,1.0,Lux Black,2018-12-16 09:00:00
2.78,Lyft,2018-12-02 13:07:57.372,Financial District,Northeastern University,73.5,2.0,Lux Black XL,2018-12-02 13:00:00
1.5,Uber,2018-12-01 00:48:05.721,Back Bay,Fenway,13.0,1.0,UberXL,2018-12-01 00:00:00
3.31,Uber,2018-11-28 11:20:08.202,Financial District,Northeastern University,36.0,1.0,Black SUV,2018-11-28 11:00:00
2.56,Uber,2018-12-01 00:23:07.679,Northeastern University,West End,9.5,1.0,UberPool,2018-12-01 00:00:00
2.32,Lyft,2018-11-27 17:30:22.173,North Station,South Station,16.5,1.0,Lyft XL,2018-11-27 17:00:00
1.25,Uber,2018-12-14 19:35:03.660,Haymarket Square,Financial District,8.0,1.0,WAV,2018-12-14 19:00:00
3.22,Lyft,2018-11-29 03:56:07.878,North Station,Northeastern University,19.5,1.0,Lyft XL,2018-11-29 03:00:00
1.08,Lyft,2018-11-30 23:38:04.004,North End,West End,3.0,1.0,Shared,2018-11-30 23:00:00
1.56,Uber,2018-12-13 21:55:09.246,Back Bay,Boston University,8.0,1.0,UberX,2018-12-13 21:00:00
2.62,Uber,2018-12-16 12:10:10.537,Boston University,Theatre District,24.0,1.0,Black,2018-12-16 12:00:00
2.73,Lyft,2018-12-15 22:45:05.848,Theatre District,Fenway,42.5,1.25,Lux Black XL,2018-12-15 22:00:00
3.14,Lyft,2018-11-27 01:00:21.667,Boston University,North Station,11.0,1.0,Lyft,2018-11-27 01:00:00
3.15,Uber,2018-12-01 10:32:59.819,Northeastern University,West End,24.0,1.0,Black,2018-12-01 10:00:00
1.43,Lyft,2018-11-29 03:19:01.567,Fenway,Back Bay,19.5,1.5,Lux,2018-11-29 03:00:00
2.96,Lyft,2018-11-29 08:43:02.476,Theatre District,Boston University,11.0,1.0,Lyft,2018-11-29 08:00:00
1.35,Uber,2018-11-27 15:18:22.036,Haymarket Square,Beacon Hill,9.0,1.0,UberPool,2018-11-27 15:00:00
0.92,Uber,2018-12-03 08:28:07.939,North Station,North End,16.0,1.0,Black,2018-12-03 08:00:00
1.34,Uber,2018-11-29 04:04:18.493,Fenway,Back Bay,12.0,1.0,UberXL,2018-11-29 04:00:00
3.04,Uber,2018-11-29 02:37:54.499,West End,Boston University,8.5,1.0,UberPool,2018-11-29 02:00:00
1.06,Lyft,2018-12-15 13:40:03.516,North End,West End,10.5,1.0,Lux,2018-12-15 13:00:00
1.31,Lyft,2018-12-13 21:50:10.161,Back Bay,Northeastern University,16.5,1.0,Lux Black,2018-12-13 21:00:00
5.56,Uber,2018-12-17 14:30:05.324,Boston University,Financial District,38.0,1.0,Black,2018-12-17 14:00:00
2.76,Lyft,2018-11-28 14:08:08.270,West End,Northeastern University,45.5,1.25,Lux Black XL,2018-11-28 14:00:00
1.36,Uber,2018-12-09 23:58:28.915,Beacon Hill,Haymarket Square,26.0,1.0,Black SUV,2018-12-09 23:00:00
3.04,Uber,2018-12-04 06:08:02.123,West End,Boston University,8.5,1.0,UberX,2018-12-04 06:00:00
2.68,Lyft,2018-12-15 09:20:07.547,Theatre District,Fenway,3.0,1.0,Shared,2018-12-15 09:00:00
3.07,Uber,2018-11-27 20:06:22.606,North Station,Fenway,9.5,1.0,UberX,2018-11-27 20:00:00
3.08,Uber,2018-12-03 09:42:57.649,North Station,Fenway,27.0,1.0,Black,2018-12-03 09:00:00
2.44,Lyft,2018-11-30 00:58:03.080,Beacon Hill,Northeastern University,13.5,1.5,Lyft,2018-11-30 00:00:00
1.54,Lyft,2018-12-14 20:55:07.711,South Station,Beacon Hill,5.0,1.0,Shared,2018-12-14 20:00:00
1.61,Uber,2018-11-28 21:29:07.895,Haymarket Square,Theatre District,9.5,1.0,UberX,2018-11-28 21:00:00
2.56,Lyft,2018-12-18 16:20:13.977,Beacon Hill,South Station,7.0,1.0,Shared,2018-12-18 16:00:00
1.05,Lyft,2018-11-29 23:23:08.049,North End,North Station,3.0,1.0,Shared,2018-11-29 23:00:00
2.58,Uber,2018-11-27 05:24:22.081,Beacon Hill,South Station,9.0,1.0,UberPool,2018-11-27 05:00:00
1.44,Lyft,2018-11-28 09:46:20.808,Fenway,Back Bay,7.0,1.0,Lyft,2018-11-28 09:00:00
2.7,Uber,2018-12-15 19:30:09.170,North End,Back Bay,30.5,1.0,Black SUV,2018-12-15 19:00:00
3.31,Uber,2018-11-30 11:52:59.537,Northeastern University,North Station,19.0,1.0,UberXL,2018-11-30 11:00:00
1.25,Lyft,2018-11-30 15:53:02.590,Theatre District,Haymarket Square,3.0,1.0,Shared,2018-11-30 15:00:00
1.41,Uber,2018-12-17 21:40:05.480,Boston University,Back Bay,8.0,1.0,WAV,2018-12-17 21:00:00
2.91,Lyft,2018-12-03 22:47:58.157,Back Bay,North End,19.5,1.0,Lyft XL,2018-12-03 22:00:00
2.66,Uber,2018-12-18 14:10:11.392,Theatre District,Fenway,8.5,1.0,UberPool,2018-12-18 14:00:00
1.48,Lyft,2018-12-14 08:30:09.946,Back Bay,Boston University,16.5,1.0,Lux Black,2018-12-14 08:00:00
1.04,Uber,2018-12-10 00:23:28.805,Financial District,North End,7.5,1.0,UberPool,2018-12-10 00:00:00
1.21,Uber,2018-12-18 02:25:13.526,North End,Financial District,8.0,1.0,WAV,2018-12-18 02:00:00
2.43,Lyft,2018-12-02 23:03:04.581,Beacon Hill,Fenway,7.0,1.0,Shared,2018-12-02 23:00:00
2.46,Uber,2018-12-15 19:10:12.011,Beacon Hill,Fenway,9.0,1.0,UberPool,2018-12-15 19:00:00
1.3,Uber,2018-12-17 03:10:06.662,Theatre District,South Station,18.5,1.0,Black,2018-12-17 03:00:00
1.57,Uber,2018-12-15 21:15:03.643,North End,Theatre District,26.0,1.0,Black SUV,2018-12-15 21:00:00
1.0,Uber,2018-12-16 13:00:13.079,Financial District,Haymarket Square,7.0,1.0,WAV,2018-12-16 13:00:00
3.31,Lyft,2018-12-14 22:20:03.886,Northeastern University,North Station,7.0,1.0,Shared,2018-12-14 22:00:00
2.84,Uber,2018-11-27 22:21:23.531,Back Bay,North End,33.0,1.0,Black SUV,2018-11-27 22:00:00
1.01,Lyft,2018-11-27 11:09:23.886,Financial District,Haymarket Square,7.0,1.0,Lyft,2018-11-27 11:00:00
2.48,Uber,2018-11-27 00:24:14.736,South Station,Beacon Hill,7.5,1.0,UberPool,2018-11-27 00:00:00
4.21,Lyft,2018-12-13 18:40:08.205,Financial District,Northeastern University,19.5,1.0,Lyft XL,2018-12-13 18:00:00
4.57,Uber,2018-12-02 21:02:56.230,Financial District,Northeastern University,26.0,1.0,Black,2018-12-02 21:00:00
3.39,Uber,2018-11-30 14:47:59.279,North Station,Boston University,24.0,1.0,Black,2018-11-30 14:00:00
1.53,Lyft,2018-12-03 07:38:02.721,Back Bay,Fenway,16.5,1.25,Lux,2018-12-03 07:00:00
3.06,Lyft,2018-12-01 20:47:57.842,Boston University,Theatre District,22.5,1.25,Lyft XL,2018-12-01 20:00:00
0.89,Lyft,2018-12-15 11:00:09.214,Haymarket Square,West End,5.0,1.0,Shared,2018-12-15 11:00:00
4.4,Uber,2018-12-17 17:35:03.608,Financial District,Fenway,10.0,1.0,UberPool,2018-12-17 17:00:00
1.22,Uber,2018-11-26 23:48:14.356,Northeastern University,Back Bay,15.0,1.0,Black,2018-11-26 23:00:00
1.23,Lyft,2018-11-29 00:17:08.659,Back Bay,Northeastern University,16.5,1.0,Lux Black,2018-11-29 00:00:00
1.07,Uber,2018-11-29 01:09:24.710,Financial District,North End,26.0,1.0,Black SUV,2018-11-29 01:00:00
3.04,Uber,2018-11-29 23:58:03.584,West End,Boston University,9.0,1.0,UberPool,2018-11-29 23:00:00
2.44,Lyft,2018-11-28 16:16:24.464,Northeastern University,Beacon Hill,45.5,1.5,Lux Black XL,2018-11-28 16:00:00
5.32,Lyft,2018-11-29 12:07:57.103,Boston University,Financial District,13.5,1.0,Lyft,2018-11-29 12:00:00
3.13,Lyft,2018-12-16 16:45:09.286,West End,Boston University,32.5,1.0,Lux Black XL,2018-12-16 16:00:00
0.69,Lyft,2018-12-16 02:35:13.869,Haymarket Square,West End,10.5,1.0,Lyft XL,2018-12-16 02:00:00
1.83,Uber,2018-12-15 20:20:08.755,Back Bay,Haymarket Square,29.5,1.0,Black SUV,2018-12-15 20:00:00
2.66,Uber,2018-12-03 14:17:56.065,Fenway,Theatre District,9.5,1.0,WAV,2018-12-03 14:00:00
1.82,Uber,2018-11-28 11:44:08.358,Back Bay,Fenway,10.0,1.0,UberPool,2018-11-28 11:00:00
2.44,Lyft,2018-12-16 06:25:09.952,Beacon Hill,South Station,30.0,1.0,Lux Black XL,2018-12-16 06:00:00
7.46,Uber,2018-11-29 01:27:03.576,Northeastern University,Financial District,13.5,1.0,UberPool,2018-11-29 01:00:00
1.53,Lyft,2018-11-30 08:08:57.343,Back Bay,Boston University,10.5,1.0,Lyft XL,2018-11-30 08:00:00
4.43,Uber,2018-11-30 06:27:57.590,Financial District,Fenway,21.0,1.0,UberXL,2018-11-30 06:00:00
3.05,Uber,2018-11-30 17:17:55.737,Fenway,North Station,7.5,1.0,UberPool,2018-11-30 17:00:00
2.8,Uber,2018-12-01 21:47:57.826,Boston University,West End,16.0,1.0,UberXL,2018-12-01 21:00:00
1.16,Uber,2018-11-27 08:54:21.867,West End,North End,12.5,1.0,UberXL,2018-11-27 08:00:00
1.26,Lyft,2018-12-02 21:48:05.041,Theatre District,Haymarket Square,26.0,1.0,Lux Black XL,2018-12-02 21:00:00
3.16,Lyft,2018-11-27 02:36:22.215,Boston University,North Station,19.5,1.0,Lyft XL,2018-11-27 02:00:00
4.59,Lyft,2018-11-29 06:52:56.179,Fenway,Financial District,22.5,1.75,Lyft,2018-11-29 06:00:00
3.3,Lyft,2018-12-03 20:53:03.161,Northeastern University,North Station,11.0,1.0,Lyft,2018-12-03 20:00:00
2.98,Uber,2018-11-26 20:41:10.249,Theatre District,Boston University,34.0,1.0,Black SUV,2018-11-26 20:00:00
3.45,Uber,2018-11-28 14:36:24.599,South Station,Back Bay,27.5,1.0,UberXL,2018-11-28 14:00:00
2.32,Uber,2018-12-17 11:45:12.714,Fenway,Beacon Hill,9.0,1.0,UberPool,2018-12-17 11:00:00
0.78,Uber,2018-12-02 11:57:56.024,Haymarket Square,North Station,7.5,1.0,WAV,2018-12-02 11:00:00
2.66,Uber,2018-12-02 18:53:03.615,Fenway,Theatre District,9.5,1.0,UberX,2018-12-02 18:00:00
4.42,Uber,2018-11-28 14:59:07.782,Financial District,Fenway,13.5,1.0,UberX,2018-11-28 14:00:00
1.93,Lyft,2018-12-13 07:15:05.084,Beacon Hill,North End,32.5,1.0,Lux Black XL,2018-12-13 07:00:00
1.7,Lyft,2018-11-30 05:13:01.961,South Station,West End,13.5,1.0,Lyft XL,2018-11-30 05:00:00
3.85,Lyft,2018-12-14 08:50:05.220,Financial District,Northeastern University,13.5,1.0,Lyft,2018-12-14 08:00:00
2.85,Lyft,2018-11-28 23:17:08.401,Boston University,West End,34.0,1.0,Lux Black XL,2018-11-28 23:00:00
1.61,Uber,2018-12-02 15:42:56.355,Haymarket Square,Theatre District,16.0,1.0,Black,2018-12-02 15:00:00
2.63,Lyft,2018-12-15 15:30:09.098,South Station,Back Bay,16.5,1.0,Lyft XL,2018-12-15 15:00:00
1.25,Uber,2018-12-17 16:30:09.415,Haymarket Square,Financial District,5.5,1.0,UberPool,2018-12-17 16:00:00
1.86,Lyft,2018-12-16 11:45:07.147,North Station,South Station,13.5,1.0,Lyft XL,2018-12-16 11:00:00
0.66,Lyft,2018-12-02 04:48:04.484,Financial District,South Station,13.5,1.25,Lux,2018-12-02 04:00:00
5.35,Lyft,2018-12-16 09:40:04.440,Boston University,Financial District,27.5,1.0,Lux,2018-12-16 09:00:00
1.34,Uber,2018-11-26 15:05:10.063,Fenway,Back Bay,7.0,1.0,UberPool,2018-11-26 15:00:00
3.15,Uber,2018-12-18 10:55:11.427,Northeastern University,West End,10.5,1.0,UberX,2018-12-18 10:00:00
1.73,Lyft,2018-11-28 11:16:22.877,North End,Theatre District,57.5,2.0,Lux Black XL,2018-11-28 11:00:00
2.22,Uber,2018-11-27 11:54:23.553,Northeastern University,Beacon Hill,9.0,1.0,WAV,2018-11-27 11:00:00
3.3,Uber,2018-12-01 05:18:02.487,Northeastern University,Financial District,11.5,1.0,WAV,2018-12-01 05:00:00
1.91,Uber,2018-11-29 17:18:04.720,Theatre District,Northeastern University,9.0,1.0,UberPool,2018-11-29 17:00:00
2.79,Uber,2018-12-13 12:05:11.951,Beacon Hill,Boston University,11.0,1.0,WAV,2018-12-13 12:00:00
3.04,Uber,2018-12-02 02:33:00.899,West End,Boston University,35.0,1.0,Black SUV,2018-12-02 02:00:00
2.8,Uber,2018-12-16 12:55:10.569,Boston University,West End,22.0,1.0,UberXL,2018-12-16 12:00:00
3.23,Lyft,2018-12-16 14:30:03.743,North Station,Fenway,19.5,1.5,Lyft,2018-12-16 14:00:00
1.61,Uber,2018-11-27 06:00:22.235,Haymarket Square,Theatre District,10.0,1.0,UberPool,2018-11-27 06:00:00
0.55,Uber,2018-11-28 09:49:20.542,South Station,Theatre District,7.0,1.0,WAV,2018-11-28 09:00:00
3.07,Uber,2018-11-29 17:58:01.967,North Station,Fenway,13.5,1.0,UberPool,2018-11-29 17:00:00
3.06,Lyft,2018-12-01 23:03:03.294,Northeastern University,West End,19.5,1.0,Lux,2018-12-01 23:00:00
1.55,Lyft,2018-11-26 14:41:09.791,Theatre District,North End,27.5,1.0,Lux Black XL,2018-11-26 14:00:00
0.73,Lyft,2018-11-28 17:02:08.835,Haymarket Square,North Station,16.5,1.0,Lux Black,2018-11-28 17:00:00
2.06,Lyft,2018-12-16 19:05:10.354,South Station,North Station,32.5,1.0,Lux Black XL,2018-12-16 19:00:00
0.99,Uber,2018-12-03 05:07:57.532,Financial District,Haymarket Square,7.5,1.0,UberPool,2018-12-03 05:00:00
1.18,Lyft,2018-12-01 11:23:03.508,Financial District,North End,27.5,1.0,Lux Black XL,2018-12-01 11:00:00
2.86,Uber,2018-12-02 19:47:55.996,West End,Northeastern University,17.0,1.0,UberXL,2018-12-02 19:00:00
2.13,Lyft,2018-11-28 11:56:08.344,South Station,North Station,9.0,1.0,Lyft,2018-11-28 11:00:00
5.35,Lyft,2018-11-26 16:44:09.574,Boston University,Financial District,22.5,1.0,Lyft XL,2018-11-26 16:00:00
2.34,Uber,2018-12-01 03:33:02.099,Back Bay,Haymarket Square,11.0,1.0,UberPool,2018-12-01 03:00:00
1.28,Lyft,2018-12-13 06:40:09.838,West End,North End,7.0,1.0,Lyft,2018-12-13 06:00:00
0.92,Uber,2018-11-28 19:56:07.824,North Station,North End,11.5,1.0,UberXL,2018-11-28 19:00:00
2.32,Uber,2018-12-01 19:07:56.972,Fenway,Beacon Hill,20.5,1.0,Black,2018-12-01 19:00:00
1.1,Lyft,2018-12-13 22:05:11.361,Financial District,North End,13.5,1.0,Lux,2018-12-13 22:00:00
2.63,Lyft,2018-11-30 04:07:57.808,North End,Back Bay,19.5,1.0,Lux,2018-11-30 04:00:00
1.3,Uber,2018-11-26 19:11:10.712,Theatre District,South Station,6.5,1.0,UberPool,2018-11-26 19:00:00
3.18,Lyft,2018-11-29 20:47:59.107,West End,Fenway,30.0,1.0,Lux Black,2018-11-29 20:00:00
1.04,Uber,2018-11-26 11:29:09.741,Financial District,North End,27.5,1.0,Black SUV,2018-11-26 11:00:00
1.14,Uber,2018-11-29 00:48:40.071,Theatre District,Haymarket Square,7.0,1.0,UberPool,2018-11-29 00:00:00
1.39,Lyft,2018-11-30 05:12:55.769,Fenway,Back Bay,10.5,1.0,Shared,2018-11-30 05:00:00
1.26,Lyft,2018-11-30 00:08:03.772,North End,Financial District,7.0,1.0,Lyft,2018-11-30 00:00:00
2.75,Lyft,2018-12-17 08:10:03.342,South Station,Back Bay,32.5,1.0,Lux Black XL,2018-12-17 08:00:00
1.03,Lyft,2018-12-14 18:55:06.617,North End,Financial District,13.5,1.0,Lux,2018-12-14 18:00:00
2.5,Uber,2018-11-28 15:06:22.598,Beacon Hill,South Station,7.5,1.0,UberPool,2018-11-28 15:00:00
2.5,Uber,2018-12-02 11:47:59.064,Beacon Hill,South Station,10.5,1.0,UberX,2018-12-02 11:00:00
2.72,Uber,2018-12-13 07:30:10.468,West End,Fenway,21.5,1.0,Black,2018-12-13 07:00:00
1.16,Uber,2018-12-13 21:05:10.547,Theatre District,Haymarket Square,7.0,1.0,UberPool,2018-12-13 21:00:00
3.27,Lyft,2018-12-03 06:08:03.506,Northeastern University,North Station,7.0,1.0,Shared,2018-12-03 06:00:00
1.49,Lyft,2018-12-03 22:33:00.810,Boston University,Back Bay,5.0,1.0,Shared,2018-12-03 22:00:00
1.8,Lyft,2018-12-14 21:40:15.082,Theatre District,Haymarket Square,16.5,1.0,Lux,2018-12-14 21:00:00
0.9,Uber,2018-11-28 13:29:08.287,North End,North Station,33.0,1.0,Black SUV,2018-11-28 13:00:00
0.82,Lyft,2018-11-28 14:23:08.175,Haymarket Square,West End,26.0,1.0,Lux Black XL,2018-11-28 14:00:00
4.5,Lyft,2018-12-15 14:45:16.750,Financial District,Boston University,45.5,2.0,Lyft XL,2018-12-15 14:00:00
1.25,Lyft,2018-12-01 20:47:58.015,Financial District,North End,3.5,1.0,Shared,2018-12-01 20:00:00
0.93,Lyft,2018-12-03 16:57:57.484,Haymarket Square,Financial District,7.0,1.0,Lyft,2018-12-03 16:00:00
5.7,Uber,2018-12-15 08:20:09.771,Boston University,Financial District,13.5,1.0,UberPool,2018-12-15 08:00:00
1.72,Lyft,2018-12-17 04:05:11.743,West End,South Station,9.0,1.0,Lyft,2018-12-17 04:00:00
0.39,Uber,2018-12-01 14:28:02.393,South Station,Financial District,27.5,1.0,Black SUV,2018-12-01 14:00:00
1.76,Lyft,2018-12-16 21:25:15.399,West End,South Station,7.0,1.0,Shared,2018-12-16 21:00:00
1.04,Uber,2018-11-29 22:13:08.502,Financial District,North End,8.0,1.0,UberX,2018-11-29 22:00:00
2.48,Lyft,2018-12-15 00:55:09.697,Back Bay,South Station,9.0,1.0,Shared,2018-12-15 00:00:00
2.93,Lyft,2018-12-14 01:30:05.526,Fenway,West End,19.5,1.0,Lux,2018-12-14 01:00:00
0.7,Uber,2018-11-28 22:11:08.653,Financial District,South Station,16.0,1.0,Black,2018-11-28 22:00:00
1.34,Uber,2018-11-29 01:29:08.488,Fenway,Back Bay,7.5,1.0,WAV,2018-11-29 01:00:00
1.22,Lyft,2018-12-18 07:55:07.238,Beacon Hill,Haymarket Square,7.0,1.0,Lyft,2018-12-18 07:00:00
0.54,Lyft,2018-12-17 12:55:13.413,Financial District,South Station,9.0,1.0,Lyft XL,2018-12-17 12:00:00
1.36,Uber,2018-11-29 15:07:57.683,Beacon Hill,Haymarket Square,8.0,1.0,UberPool,2018-11-29 15:00:00
1.22,Uber,2018-11-27 20:27:22.941,Northeastern University,Back Bay,16.0,1.0,Black,2018-11-27 20:00:00
